id,type,src,dst,app,latency,message,ctime,size,buffer
399,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,5700,20,5
400,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,5800,20009999,0
401,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,5800,20009999,1
402,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,5800,20,2
404,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,5800,20,3
405,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,5800,20,4
406,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,5800,20,5
407,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,5900,20009999,0
408,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,5900,20009999,1
409,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,5900,20,2
411,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,5900,20,3
412,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,5900,20,4
413,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,5900,20,5
414,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,6000,20009999,0
415,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,6000,20009999,1
416,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,6000,20,2
418,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,6000,20,3
419,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,6000,20,4
420,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,6000,20,5
421,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,6100,20009999,0
422,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,6100,20009999,1
423,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,6100,20,2
425,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,6100,20,3
426,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,6100,20,4
427,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,6100,20,5
428,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,6200,20009999,0
429,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,6200,20009999,1
430,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,6200,20,2
432,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,6200,20,3
433,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,6200,20,4
434,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,6200,20,5
435,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,6300,20009999,0
436,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,6300,20009999,1
437,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,6300,20,2
439,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,6300,20,3
440,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,6300,20,4
441,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,6300,20,5
442,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,6400,20009999,0
443,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,6400,20009999,1
444,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,6400,20,2
446,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,6400,20,3
447,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,6400,20,4
448,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,6400,20,5
449,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,6500,20009999,0
450,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,6500,20009999,1
451,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,6500,20,2
453,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,6500,20,3
454,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,6500,20,4
455,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,6500,20,5
456,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,6600,20009999,0
457,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,6600,20009999,1
458,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,6600,20,2
460,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,6600,20,3
461,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,6600,20,4
462,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,6600,20,5
463,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,6700,20009999,0
464,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,6700,20009999,1
465,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,6700,20,2
467,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,6700,20,3
468,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,6700,20,4
469,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,6700,20,5
470,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,6800,20009999,0
471,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,6800,20009999,1
472,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,6800,20,2
474,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,6800,20,3
475,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,6800,20,4
476,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,6800,20,5
477,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,6900,20009999,0
478,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,6900,20009999,1
479,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,6900,20,2
481,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,6900,20,3
482,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,6900,20,4
483,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,6900,20,5
484,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,7000,20009999,0
485,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,7000,20009999,1
486,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,7000,20,2
488,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,7000,20,3
489,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,7000,20,4
490,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,7000,20,5
491,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,7100,20009999,0
492,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,7100,20009999,1
493,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,7100,20,2
495,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,7100,20,3
496,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,7100,20,4
497,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,7100,20,5
498,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,7200,20009999,0
499,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,7200,20009999,1
500,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,7200,20,2
502,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,7200,20,3
503,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,7200,20,4
504,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,7200,20,5
505,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,7300,20009999,0
506,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,7300,20009999,1
507,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,7300,20,2
509,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,7300,20,3
510,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,7300,20,4
511,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,7300,20,5
512,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,7400,20009999,0
513,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,7400,20009999,1
514,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,7400,20,2
516,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,7400,20,3
517,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,7400,20,4
518,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,7400,20,5
519,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,7500,20009999,0
520,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,7500,20009999,1
521,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,7500,20,2
523,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,7500,20,3
524,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,7500,20,4
525,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,7500,20,5
526,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,7600,20009999,0
527,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,7600,20009999,1
528,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,7600,20,2
530,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,7600,20,3
531,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,7600,20,4
532,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,7600,20,5
533,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,7700,20009999,0
534,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,7700,20009999,1
535,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,7700,20,2
537,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,7700,20,3
538,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,7700,20,4
539,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,7700,20,5
540,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,7800,20009999,0
541,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,7800,20009999,1
542,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,7800,20,2
544,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,7800,20,3
545,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,7800,20,4
546,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,7800,20,5
547,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,7900,20009999,0
548,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,7900,20009999,1
549,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,7900,20,2
551,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,7900,20,3
552,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,7900,20,4
553,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,7900,20,5
554,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,8000,20009999,0
555,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,8000,20009999,1
556,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,8000,20,2
558,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,8000,20,3
559,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,8000,20,4
560,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,8000,20,5
561,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,8100,20009999,0
562,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,8100,20009999,1
563,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,8100,20,2
565,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,8100,20,3
566,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,8100,20,4
567,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,8100,20,5
568,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,8200,20009999,0
569,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,8200,20009999,1
570,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,8200,20,2
572,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,8200,20,3
573,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,8200,20,4
574,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,8200,20,5
575,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,8300,20009999,0
576,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,8300,20009999,1
577,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,8300,20,2
579,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,8300,20,3
580,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,8300,20,4
581,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,8300,20,5
582,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,8400,20009999,0
583,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,8400,20009999,1
584,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,8400,20,2
586,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,8400,20,3
587,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,8400,20,4
588,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,8400,20,5
589,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,8500,20009999,0
590,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,8500,20009999,1
591,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,8500,20,2
593,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,8500,20,3
594,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,8500,20,4
595,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,8500,20,5
596,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,8600,20009999,0
597,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,8600,20009999,1
598,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,8600,20,2
600,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,8600,20,3
601,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,8600,20,4
602,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,8600,20,5
603,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,8700,20009999,0
604,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,8700,20009999,1
605,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,8700,20,2
607,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,8700,20,3
608,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,8700,20,4
609,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,8700,20,5
610,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,8800,20009999,0
611,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,8800,20009999,1
612,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,8800,20,2
614,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,8800,20,3
615,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,8800,20,4
616,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,8800,20,5
617,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,8900,20009999,0
618,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,8900,20009999,1
619,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,8900,20,2
621,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,8900,20,3
622,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,8900,20,4
623,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,8900,20,5
624,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,9000,20009999,0
625,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,9000,20009999,1
626,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,9000,20,2
628,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,9000,20,3
629,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,9000,20,4
630,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,9000,20,5
631,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,9100,20009999,0
632,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,9100,20009999,1
633,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,9100,20,2
635,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,9100,20,3
636,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,9100,20,4
637,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,9100,20,5
638,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,9200,20009999,0
639,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,9200,20009999,1
640,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,9200,20,2
642,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,9200,20,3
643,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,9200,20,4
644,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,9200,20,5
645,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,9300,20009999,0
646,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,9300,20009999,1
647,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,9300,20,2
649,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,9300,20,3
650,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,9300,20,4
651,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,9300,20,5
652,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,9400,20009999,0
653,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,9400,20009999,1
654,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,9400,20,2
656,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,9400,20,3
657,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,9400,20,4
658,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,9400,20,5
659,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,9500,20009999,0
660,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,9500,20009999,1
661,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,9500,20,2
663,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,9500,20,3
664,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,9500,20,4
665,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,9500,20,5
666,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,9600,20009999,0
667,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,9600,20009999,1
668,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,9600,20,2
670,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,9600,20,3
671,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,9600,20,4
672,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,9600,20,5
673,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,9700,20009999,0
674,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,9700,20009999,1
675,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,9700,20,2
677,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,9700,20,3
678,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,9700,20,4
679,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,9700,20,5
680,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,9800,20009999,0
681,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,9800,20009999,1
682,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,9800,20,2
684,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,9800,20,3
685,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,9800,20,4
686,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,9800,20,5
687,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,9900,20009999,0
688,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,9900,20009999,1
689,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,9900,20,2
691,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,9900,20,3
692,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,9900,20,4
693,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,9900,20,5
694,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,10000,20009999,0
695,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,10000,20009999,1
696,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,10000,20,2
698,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,10000,20,3
699,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,10000,20,4
700,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,10000,20,5
701,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,10100,20009999,0
702,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,10100,20009999,1
703,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,10100,20,2
705,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,10100,20,3
706,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,10100,20,4
707,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,10100,20,5
708,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,10200,20009999,0
709,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,10200,20009999,1
710,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,10200,20,2
712,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,10200,20,3
713,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,10200,20,4
714,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,10200,20,5
715,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,10300,20009999,0
716,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,10300,20009999,1
717,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,10300,20,2
719,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,10300,20,3
720,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,10300,20,4
721,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,10300,20,5
722,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,10400,20009999,0
723,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,10400,20009999,1
724,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,10400,20,2
726,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,10400,20,3
727,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,10400,20,4
728,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,10400,20,5
729,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,10500,20009999,0
730,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,10500,20009999,1
731,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,10500,20,2
733,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,10500,20,3
734,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,10500,20,4
735,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,10500,20,5
736,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,10600,20009999,0
737,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,10600,20009999,1
738,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,10600,20,2
740,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,10600,20,3
741,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,10600,20,4
742,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,10600,20,5
743,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,10700,20009999,0
744,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,10700,20009999,1
745,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,10700,20,2
747,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,10700,20,3
748,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,10700,20,4
749,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,10700,20,5
750,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,10800,20009999,0
751,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,10800,20009999,1
752,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,10800,20,2
754,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,10800,20,3
755,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,10800,20,4
756,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,10800,20,5
757,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,10900,20009999,0
758,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,10900,20009999,1
759,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,10900,20,2
761,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,10900,20,3
762,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,10900,20,4
763,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,10900,20,5
764,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,11000,20009999,0
765,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,11000,20009999,1
766,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,11000,20,2
768,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,11000,20,3
769,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,11000,20,4
770,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,11000,20,5
771,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,11100,20009999,0
772,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,11100,20009999,1
773,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,11100,20,2
775,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,11100,20,3
776,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,11100,20,4
777,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,11100,20,5
778,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,11200,20009999,0
779,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,11200,20009999,1
780,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,11200,20,2
782,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,11200,20,3
783,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,11200,20,4
784,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,11200,20,5
785,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,11300,20009999,0
786,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,11300,20009999,1
787,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,11300,20,2
789,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,11300,20,3
790,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,11300,20,4
791,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,11300,20,5
792,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,11400,20009999,0
793,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,11400,20009999,1
794,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,11400,20,2
796,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,11400,20,3
797,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,11400,20,4
798,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,11400,20,5
