time,total_nodes,cloud_nodes,proxy_nodes,fog_nodes,end_nodes,other_nodes
85450,72,1,1,10,0,60
85500,72,1,1,10,0,60
85550,72,1,1,10,0,60
85600,73,1,1,11,0,60
85650,73,1,1,11,0,60
85700,72,1,1,10,0,60
85750,72,1,1,10,0,60
85800,72,1,1,10,0,60
85850,72,1,1,10,0,60
85900,73,1,1,11,0,60
85950,73,1,1,11,0,60
86000,72,1,1,10,0,60
86050,72,1,1,10,0,60
86100,72,1,1,10,0,60
86150,72,1,1,10,0,60
86200,73,1,1,11,0,60
86250,73,1,1,11,0,60
86300,72,1,1,10,0,60
86350,72,1,1,10,0,60
86400,72,1,1,10,0,60
86450,72,1,1,10,0,60
86500,73,1,1,11,0,60
86550,73,1,1,11,0,60
86600,72,1,1,10,0,60
86650,72,1,1,10,0,60
86700,72,1,1,10,0,60
86750,72,1,1,10,0,60
86800,73,1,1,11,0,60
86850,73,1,1,11,0,60
86900,72,1,1,10,0,60
86950,72,1,1,10,0,60
87000,72,1,1,10,0,60
87050,72,1,1,10,0,60
87100,73,1,1,11,0,60
87150,73,1,1,11,0,60
87200,72,1,1,10,0,60
87250,72,1,1,10,0,60
87300,72,1,1,10,0,60
87350,72,1,1,10,0,60
87400,73,1,1,11,0,60
87450,73,1,1,11,0,60
87500,72,1,1,10,0,60
87550,72,1,1,10,0,60
87600,72,1,1,10,0,60
87650,72,1,1,10,0,60
87700,73,1,1,11,0,60
87750,73,1,1,11,0,60
87800,72,1,1,10,0,60
87850,72,1,1,10,0,60
87900,72,1,1,10,0,60
87950,72,1,1,10,0,60
88000,73,1,1,11,0,60
88050,73,1,1,11,0,60
88100,72,1,1,10,0,60
