time,total_nodes,cloud_nodes,proxy_nodes,fog_nodes,end_nodes,other_nodes
38200,71,1,1,9,0,60
38250,71,1,1,9,0,60
38300,68,1,1,6,0,60
38350,68,1,1,6,0,60
38400,68,1,1,6,0,60
38450,68,1,1,6,0,60
38500,71,1,1,9,0,60
38550,71,1,1,9,0,60
38600,68,1,1,6,0,60
38650,68,1,1,6,0,60
38700,68,1,1,6,0,60
38750,68,1,1,6,0,60
38800,71,1,1,9,0,60
38850,71,1,1,9,0,60
38900,68,1,1,6,0,60
38950,68,1,1,6,0,60
39000,68,1,1,6,0,60
39050,68,1,1,6,0,60
39100,71,1,1,9,0,60
39150,71,1,1,9,0,60
39200,68,1,1,6,0,60
39250,68,1,1,6,0,60
39300,68,1,1,6,0,60
39350,68,1,1,6,0,60
39400,71,1,1,9,0,60
39450,71,1,1,9,0,60
39500,68,1,1,6,0,60
39550,68,1,1,6,0,60
39600,68,1,1,6,0,60
39650,68,1,1,6,0,60
39700,71,1,1,9,0,60
39750,71,1,1,9,0,60
39800,68,1,1,6,0,60
39850,68,1,1,6,0,60
39900,68,1,1,6,0,60
39950,68,1,1,6,0,60
40000,71,1,1,9,0,60
40050,71,1,1,9,0,60
40100,68,1,1,6,0,60
40150,68,1,1,6,0,60
40200,68,1,1,6,0,60
40250,68,1,1,6,0,60
40300,71,1,1,9,0,60
40350,71,1,1,9,0,60
40400,68,1,1,6,0,60
40450,68,1,1,6,0,60
40500,68,1,1,6,0,60
40550,68,1,1,6,0,60
40600,71,1,1,9,0,60
40650,71,1,1,9,0,60
40700,68,1,1,6,0,60
40750,68,1,1,6,0,60
40800,68,1,1,6,0,60
40850,68,1,1,6,0,60
40900,71,1,1,9,0,60
40950,71,1,1,9,0,60
41000,68,1,1,6,0,60
41050,68,1,1,6,0,60
41100,68,1,1,6,0,60
41150,68,1,1,6,0,60
41200,71,1,1,9,0,60
41250,71,1,1,9,0,60
41300,68,1,1,6,0,60
41350,68,1,1,6,0,60
41400,68,1,1,6,0,60
41450,68,1,1,6,0,60
41500,71,1,1,9,0,60
41550,71,1,1,9,0,60
41600,68,1,1,6,0,60
41650,68,1,1,6,0,60
41700,68,1,1,6,0,60
41750,68,1,1,6,0,60
41800,71,1,1,9,0,60
41850,71,1,1,9,0,60
